Participant,DateTime,Method,AppsNumber,Trial,Selection,Distance,SeenTimeMillis,SeekStartedTimeMillis,DataFoundTimeMillis,Rechecks,NrErrors
P7,41521.733518518522,RuntimeBar,3,4,1,0,10020.0141,7285.0102,6290.0088,0,0
P7,41521.733657407407,RuntimeBar,3,4,2,0,11820.0165,10605.0148,7960.0111,0,0
P7,41521.733761574076,RuntimeBar,3,4,3,2,8980.0126,7785.0109,5210.0073,0,0
P7,41521.733865740738,RuntimeBar,3,5,1,0,9080.0127,8165.0114,5580.0078,0,0
P7,41521.733969907407,RuntimeBar,3,5,2,0,9060.0127,6025.0084,5140.0072,0,0
P7,41521.734074074076,RuntimeBar,3,5,3,0,9015.0126,7940.0111,7310.0102,0,0
P7,41521.734166666669,RuntimeBar,3,6,1,0,8030.0113,6870.0097,5830.0082,0,0
P7,41521.734282407408,RuntimeBar,3,6,2,3,9775.0136,8645.0121,5990.0083,0,0
P7,41521.734363425923,RuntimeBar,3,6,3,0,7035.0099,6080.0085,4890.0069,0,0
P7,41521.737210648149,RuntimeBar,2,1,2,3,10845.0152,9090.0128,5885.0083,0,0
P7,41521.737280092595,RuntimeBar,2,1,3,3,5935.0083,4825.0068,3950.0056,0,0
P7,41521.737372685187,RuntimeBar,2,2,1,2,7620.0107,6550.0092,4845.0068,0,0
P7,41521.737442129626,RuntimeBar,2,2,2,2,6450.009,5500.0077,4990.007,0,0
P7,41521.737523148149,RuntimeBar,2,2,3,2,6865.0096,5565.0078,5090.0071,0,0
P7,41521.737615740742,RuntimeBar,2,3,1,3,8285.0116,7250.0102,4605.0065,0,0
P7,41521.737719907411,RuntimeBar,2,3,2,3,8295.0116,7545.0106,7060.0099,0,0
P7,41521.73778935185,RuntimeBar,2,3,3,0,6880.0096,5825.0081,4980.0069,0,0
P7,41521.737858796296,RuntimeBar,2,4,1,0,5370.0076,4495.0063,3780.0053,0,0
P7,41521.737986111111,RuntimeBar,2,4,2,2,11290.0158,10485.0147,6075.0085,0,0
P7,41521.738055555557,RuntimeBar,2,4,3,2,5935.0083,5020.0071,4505.0063,0,0
P7,41521.738159722219,RuntimeBar,2,5,1,2,8960.0125,8085.0113,5825.0081,0,0
P7,41521.738217592596,RuntimeBar,2,5,2,2,5515.0077,4700.0065,4265.0059,0,0
P7,41521.738298611112,RuntimeBar,2,5,3,1,6420.009,5620.0078,4145.0058,0,0
P7,41521.738391203704,RuntimeBar,2,6,1,3,7670.0108,6890.0097,4255.006,0,0
P7,41521.73846064815,RuntimeBar,2,6,2,0,6185.0086,5375.0075,4575.0064,0,0
P7,41521.738564814812,RuntimeBar,2,6,3,3,8900.0125,7975.0112,5375.0075,0,0
P7,41521.740567129629,RuntimeBar,1,1,2,0,9590.0135,8720.0122,6445.009,0,0
P7,41521.740648148145,RuntimeBar,1,1,3,0,7225.0101,6245.0088,5665.0079,0,0
P7,41521.740729166668,RuntimeBar,1,2,1,0,7025.0098,6970.0097,5325.0074,0,0
P7,41521.740798611114,RuntimeBar,1,2,2,0,6335.0089,5505.0077,4990.007,0,0
P7,41521.740868055553,RuntimeBar,1,2,3,0,6110.0085,5215.0073,4660.0065,0,0
P7,41521.740960648145,RuntimeBar,1,3,1,1,7660.0108,6675.0094,5095.0072,0,0
P7,41521.741064814814,RuntimeBar,1,3,2,1,9615.0134,8790.0123,4885.0068,0,0
P7,41521.74114583333,RuntimeBar,1,3,3,1,6220.0087,5410.0075,4840.0067,0,0
P7,41521.741238425922,RuntimeBar,1,4,1,2,8035.0113,7145.01,5105.0072,0,0
P7,41521.741296296299,RuntimeBar,1,4,2,2,5485.0077,4630.0065,4175.0059,0,0
P7,41521.741354166668,RuntimeBar,1,4,3,2,5235.0073,4365.0061,3935.0055,0,0
P7,41521.741423611114,RuntimeBar,1,5,1,0,5655.0079,4925.0069,3950.0055,0,0
P7,41521.741493055553,RuntimeBar,1,5,2,0,5445.0076,4470.0062,4010.0056,0,0
P7,41521.741550925923,RuntimeBar,1,5,3,0,5505.0078,4675.0066,4235.006,0,0
P7,41521.741631944446,RuntimeBar,1,6,1,1,6690.0093,5765.0081,4250.0059,0,0
P7,41521.741689814815,RuntimeBar,1,6,2,1,5215.0073,4380.0061,3830.0053,0,0
P7,41521.741782407407,RuntimeBar,1,6,3,1,7895.0111,6975.0098,6550.0092,0,0
P8,41522.495254629626,RuntimeBar,3,1,2,0,16610.0232,14070.0197,12675.0177,0,0
P8,41522.495428240742,RuntimeBar,3,1,3,3,14870.0208,12940.0181,8230.0115,0,0
P8,41522.49560185185,RuntimeBar,3,2,1,2,14975.021,12515.0175,8515.0119,0,0
P8,41522.495729166665,RuntimeBar,3,2,2,2,10405.0146,8720.0122,6000.0084,0,0
P8,41522.495844907404,RuntimeBar,3,2,3,2,10435.0146,8660.0121,7890.0111,0,0
P8,41522.495972222219,RuntimeBar,3,3,1,3,10815.0151,9375.0131,6455.009,0,0
P8,41522.496331018519,RuntimeBar,3,3,3,3,9005.0126,7400.0103,6605.0092,0,0
P8,41522.496435185189,RuntimeBar,3,4,1,0,8675.0122,7275.0102,6295.0088,0,0
P8,41522.496539351851,RuntimeBar,3,4,2,0,8740.0122,7115.0099,6435.009,0,0
P8,41522.496655092589,RuntimeBar,3,4,3,1,10375.0145,8990.0125,6760.0094,0,0
P8,41522.496759259258,RuntimeBar,3,5,1,1,9050.0127,7635.0107,5435.0076,0,0
P8,41522.496851851851,RuntimeBar,3,5,2,1,7560.0106,5995.0084,5310.0074,0,0
P8,41522.496944444443,RuntimeBar,3,5,3,2,7780.0109,6575.0092,4395.0062,0,0
P8,41522.497037037036,RuntimeBar,3,6,1,1,8495.0119,7270.0102,5215.0073,0,0
P8,41522.497141203705,RuntimeBar,3,6,2,1,9070.0127,7740.0109,6140.0086,0,0
P8,41522.497233796297,RuntimeBar,3,6,3,1,7530.0105,5870.0082,5270.0074,0,0
P8,41522.499641203707,RuntimeBar,2,1,1,0,15405.0216,63513979169612.9,8670.0121,0,0
P8,41522.499768518515,RuntimeBar,2,1,2,2,11100.0156,9505.0134,7130.01,0,0
P8,41522.499861111108,RuntimeBar,2,1,3,2,8255.0115,5760.0081,5195.0073,0,0
P8,41522.499976851854,RuntimeBar,2,2,1,3,9060.0127,7720.0108,5730.008,0,0
P8,41522.5000462963,RuntimeBar,2,2,2,3,6795.0095,5315.0074,4755.0066,0,0
P8,41522.500138888892,RuntimeBar,2,2,3,1,7650.0107,6465.009,4920.0069,0,0
P8,41522.500243055554,RuntimeBar,2,3,1,3,9270.013,8135.0114,4710.0066,0,0
P8,41522.500347222223,RuntimeBar,2,3,2,2,8270.0116,7205.0101,4585.0064,0,0
P8,41522.500428240739,RuntimeBar,2,3,3,3,7560.0106,5965.0084,5400.0076,0,0
P8,41522.500509259262,RuntimeBar,2,4,1,3,7365.0103,6335.0089,4305.006,0,0
P8,41522.500590277778,RuntimeBar,2,4,2,3,6650.0093,5585.0078,5145.0072,0,0
P8,41522.500671296293,RuntimeBar,2,4,3,3,6945.0097,5730.008,5235.0073,0,0
P8,41522.500763888886,RuntimeBar,2,5,1,2,7575.0106,6405.009,4665.0065,0,0
P8,41522.500833333332,RuntimeBar,2,5,2,0,6740.0095,5645.008,4995.007,0,0
P8,41522.500902777778,RuntimeBar,2,5,3,0,6070.0085,4915.0069,4430.0063,0,0
P8,41522.50099537037,RuntimeBar,2,6,1,3,7955.0111,6870.0096,4315.0061,0,0
P8,41522.501064814816,RuntimeBar,2,6,2,3,6070.0085,4740.0067,4270.006,0,0
P8,41522.501145833332,RuntimeBar,2,6,3,3,6385.0089,5425.0076,5010.007,0,0
P8,41522.503344907411,RuntimeBar,1,1,1,0,11520.0161,63513979489518.3,5835.0082,0,0
P8,41522.503425925926,RuntimeBar,1,1,2,0,7025.0098,5130.0072,4440.0062,0,0
P8,41522.503518518519,RuntimeBar,1,1,3,0,7505.0105,6535.0091,6050.0084,0,0
P8,41522.503599537034,RuntimeBar,1,2,1,1,7280.0102,6215.0087,4770.0067,0,0
P8,41522.503692129627,RuntimeBar,1,2,2,1,8620.0121,7630.0107,6210.0087,0,0
P8,41522.50377314815,RuntimeBar,1,2,3,1,6190.0087,5320.0075,4235.006,0,0
P8,41522.503865740742,RuntimeBar,1,3,1,2,8685.0121,7505.0105,5380.0075,0,0
P8,41522.503935185188,RuntimeBar,1,3,2,2,6170.0086,5075.0071,4625.0064,0,0
P8,41522.504004629627,RuntimeBar,1,3,3,2,5695.008,4670.0065,4145.0058,0,0
P8,41522.504074074073,RuntimeBar,1,4,1,0,6115.0086,5185.0073,4265.006,0,0
P8,41522.504143518519,RuntimeBar,1,4,2,0,5495.0077,4780.0067,4030.0057,0,0
P8,41522.504201388889,RuntimeBar,1,4,3,0,5395.0075,4475.0062,3985.0056,0,0
P8,41522.504305555558,RuntimeBar,1,5,1,2,8750.0123,7725.0108,5525.0078,0,0
P8,41522.504374999997,RuntimeBar,1,5,2,2,5565.0078,4390.0062,3955.0056,0,0
P8,41522.504432870373,RuntimeBar,1,5,3,2,5470.0076,4460.0062,3980.0055,0,0
P8,41522.504525462966,RuntimeBar,1,6,1,2,8210.0115,7175.01,4345.0061,0,0
P8,41522.504594907405,RuntimeBar,1,6,2,2,5760.0081,4535.0064,4045.0057,0,0
P8,41522.504652777781,RuntimeBar,1,6,3,2,5245.0073,4280.006,3835.0053,0,0
P9,41522.668773148151,RuntimeBar,3,1,2,2,11715.0164,10160.0142,7375.0103,0,0
P9,41522.668877314813,RuntimeBar,3,1,3,2,8355.0117,6715.0094,6115.0086,0,0
P9,41522.668969907405,RuntimeBar,3,2,1,1,8795.0123,7410.0104,5635.0079,0,0
P9,41522.669062499997,RuntimeBar,3,2,2,0,8015.0112,6625.0092,5615.0078,0,0
P9,41522.669166666667,RuntimeBar,3,2,3,1,8035.0113,6460.0091,5725.008,0,0
P9,41522.669270833336,RuntimeBar,3,3,1,1,9945.0139,8505.0119,6020.0084,0,0
P9,41522.669456018521,RuntimeBar,3,3,2,2,15980.0224,14685.0206,12575.0176,2,0
P9,41522.669548611113,RuntimeBar,3,3,3,2,7560.0106,5445.0077,4675.0066,0,0
P9,41522.669652777775,RuntimeBar,3,4,1,3,9165.0128,7710.0108,4615.0065,0,0
P9,41522.669756944444,RuntimeBar,3,4,2,2,9285.013,7795.0109,4735.0066,0,0
P9,41522.66983796296,RuntimeBar,3,4,3,3,6585.0092,5080.0071,4370.0061,0,0
P9,41522.67,RuntimeBar,3,5,1,2,13865.0194,12550.0175,10370.0145,2,0
P9,41522.670081018521,RuntimeBar,3,5,2,2,7055.0099,5705.008,4925.0069,0,0
P9,41522.67015046296,RuntimeBar,3,5,3,2,6380.0089,4985.0069,4365.0061,0,0
P9,41522.670312499999,RuntimeBar,3,6,1,3,13460.0189,12245.0172,9485.0133,2,0
P9,41522.670381944445,RuntimeBar,3,6,2,3,5740.008,4785.0067,3870.0054,0,0
P9,41522.670474537037,RuntimeBar,3,6,3,1,8505.0119,6290.0088,4600.0064,0,0
P9,41522.672812500001,RuntimeBar,2,1,1,1,10090.0141,7045.0098,5295.0074,0,0
P9,41522.672893518517,RuntimeBar,2,1,2,1,7155.0101,5700.008,4175.0059,0,0
P9,41522.672974537039,RuntimeBar,2,1,3,1,7485.0104,6085.0085,4470.0062,0,0
P9,41522.673067129632,RuntimeBar,2,2,1,0,7535.0106,6420.009,5450.0076,0,0
P9,41522.673136574071,RuntimeBar,2,2,2,0,6165.0086,5185.0072,4310.006,0,0
P9,41522.673229166663,RuntimeBar,2,2,3,1,7945.0111,6930.0097,5360.0075,0,0
P9,41522.673333333332,RuntimeBar,2,3,1,0,8920.0125,7850.011,6550.0091,0,0
P9,41522.673402777778,RuntimeBar,2,3,2,0,5910.0083,4560.0064,4040.0057,0,0
P9,41522.673472222225,RuntimeBar,2,3,3,0,5730.008,4790.0067,4325.006,0,0
P9,41522.673564814817,RuntimeBar,2,4,1,3,7940.0111,6435.009,4550.0063,0,0
P9,41522.673657407409,RuntimeBar,2,4,2,3,8055.0113,6690.0093,6210.0087,0,0
P9,41522.673726851855,RuntimeBar,2,4,3,3,6275.0088,5265.0074,4650.0065,0,0
P9,41522.67386574074,RuntimeBar,2,5,1,3,12345.0173,8610.0121,5570.0078,0,0
P9,41522.673935185187,RuntimeBar,2,5,2,3,6095.0085,4305.006,3830.0053,0,0
P9,41522.674004629633,RuntimeBar,2,5,3,3,5485.0077,4590.0064,3880.0054,0,0
P9,41522.674097222225,RuntimeBar,2,6,1,2,8155.0114,7045.0098,4595.0064,0,0
P9,41522.674155092594,RuntimeBar,2,6,2,2,5565.0078,4410.0062,3980.0056,0,0
P9,41522.674224537041,RuntimeBar,2,6,3,2,5585.0078,4595.0064,4055.0056,0,0
P9,41522.676111111112,RuntimeBar,1,1,1,2,10255.0144,7040.0099,4805.0067,0,0
P9,41522.676180555558,RuntimeBar,1,1,2,2,6580.0092,4920.0069,4365.0061,0,0
P9,41522.676261574074,RuntimeBar,1,1,3,2,6330.0089,5050.0071,4090.0058,0,0
P9,41522.676354166666,RuntimeBar,1,2,1,1,7915.011,6465.009,5000.007,0,0
P9,41522.676446759258,RuntimeBar,1,2,2,1,8475.0119,7340.0103,6905.0097,0,0
P9,41522.676516203705,RuntimeBar,1,2,3,1,6000.0084,4840.0068,4405.0062,0,0
P9,41522.676608796297,RuntimeBar,1,3,1,2,7740.0108,6580.0092,4490.0062,0,0
P9,41522.676678240743,RuntimeBar,1,3,2,2,6060.0085,4640.0065,4185.0058,0,0
P9,41522.676840277774,RuntimeBar,1,3,3,2,13940.0195,12980.0181,12525.0175,2,1
P9,41522.676944444444,RuntimeBar,1,4,1,2,9190.0129,8070.0113,4990.007,0,0
P9,41522.677025462966,RuntimeBar,1,4,2,2,6980.0098,5250.0074,4230.0059,0,0
P9,41522.677106481482,RuntimeBar,1,4,3,2,6570.0092,5520.0077,4020.0056,0,0
P9,41522.677175925928,RuntimeBar,1,5,1,0,6620.0093,5540.0078,4565.0064,0,0
P9,41522.677245370367,RuntimeBar,1,5,2,0,5890.0082,4830.0068,4310.006,0,0
P9,41522.677314814813,RuntimeBar,1,5,3,0,6020.0084,5050.007,4140.0058,0,0
P9,41522.677395833336,RuntimeBar,1,6,1,3,7330.0103,6180.0087,4095.0057,0,0
P9,41522.677499999998,RuntimeBar,1,6,2,3,8635.0121,7615.0107,5260.0074,0,0
P9,41522.677557870367,RuntimeBar,1,6,3,3,5255.0073,4275.0059,3720.0052,0,0
P10,41522.791493055556,RuntimeBar,3,1,1,1,11435.0161,8885.0125,6490.0091,0,0
P10,41522.791631944441,RuntimeBar,3,1,2,3,12370.0173,10555.0148,7350.0103,0,0
P10,41522.791747685187,RuntimeBar,3,1,3,3,9505.0133,7260.0102,6635.0093,0,0
P10,41522.79184027778,RuntimeBar,3,2,1,2,8540.0119,7100.0099,5165.0072,0,0
P10,41522.791967592595,RuntimeBar,3,2,2,2,10845.0152,9545.0133,7870.011,0,0
P10,41522.79210648148,RuntimeBar,3,2,3,2,11735.0164,9980.0139,5745.008,0,0
P10,41522.792222222219,RuntimeBar,3,3,1,3,10295.0144,8580.012,5955.0084,0,0
P10,41522.792384259257,RuntimeBar,3,3,2,1,14280.02,12960.0182,11220.0157,1,0
P10,41522.792511574073,RuntimeBar,3,3,3,3,10650.0149,9410.0132,5240.0074,0,0
P10,41522.792627314811,RuntimeBar,3,4,1,1,9840.0137,8650.0121,6275.0087,0,0
P10,41522.792731481481,RuntimeBar,3,4,2,1,9505.0134,7955.0112,6135.0086,0,0
P10,41522.792847222219,RuntimeBar,3,4,3,2,9815.0137,8270.0116,5795.0081,0,0
P10,41522.792974537035,RuntimeBar,3,5,1,3,10660.0149,9125.0128,5740.008,0,0
P10,41522.793067129627,RuntimeBar,3,5,2,1,8270.0116,6995.0098,5175.0072,0,0
P10,41522.79315972222,RuntimeBar,3,5,3,1,7610.0107,6705.0094,5080.0072,0,0
P10,41522.793287037035,RuntimeBar,3,6,1,1,11565.0161,10170.0142,7425.0104,0,0
P10,41522.793379629627,RuntimeBar,3,6,2,1,7870.0111,6540.0092,5910.0083,0,0
P10,41522.793495370373,RuntimeBar,3,6,3,1,9605.0134,7945.0111,6235.0087,0,0
P10,41522.796111111114,RuntimeBar,2,1,1,3,11325.0159,8875.0125,5285.0074,0,0
P10,41522.796238425923,RuntimeBar,2,1,2,3,10540.0147,9215.0129,5900.0083,0,0
P10,41522.796354166669,RuntimeBar,2,1,3,3,10315.0144,8530.0119,5140.0071,0,0
P10,41522.796446759261,RuntimeBar,2,2,1,1,8240.0116,6970.0098,4920.0069,0,0
P10,41522.796550925923,RuntimeBar,2,2,2,2,9090.0127,7860.011,5950.0083,0,0
P10,41522.796678240738,RuntimeBar,2,2,3,1,11082.0675,9642.0655,6247.0607,0,0
P10,41522.796805555554,RuntimeBar,2,3,1,2,10590.0149,9035.0127,6305.0089,0,0
P10,41522.796886574077,RuntimeBar,2,3,2,0,7085.0099,5915.0083,4940.0069,0,0
P10,41522.796979166669,RuntimeBar,2,3,3,2,7955.0111,6875.0096,4695.0065,0,0
P10,41522.797094907408,RuntimeBar,2,4,1,2,9590.0135,8470.0119,6530.0092,0,0
P10,41522.797199074077,RuntimeBar,2,4,2,2,9665.0135,8435.0118,6640.0093,0,0
P10,41522.797337962962,RuntimeBar,2,4,3,2,11215.0157,7750.0109,5700.008,0,0
P10,41522.797418981485,RuntimeBar,2,5,1,2,7215.0101,6065.0085,4510.0063,0,0
P10,41522.797546296293,RuntimeBar,2,5,2,2,11610.0162,10475.0146,8045.0112,0,0
P10,41522.797719907408,RuntimeBar,2,5,3,2,14760.0207,9835.0138,7755.0108,0,0
P10,41522.797824074078,RuntimeBar,2,6,1,1,9190.0129,8025.0113,6230.0087,0,0
P10,41522.797997685186,RuntimeBar,2,6,2,1,14220.0199,11545.0162,5560.0078,1,0
P10,41522.798101851855,RuntimeBar,2,6,3,1,9020.0126,7765.0109,6000.0084,0,0
P10,41522.798344907409,RuntimeBar,1,1,1,1,18785.0263,17290.0242,9615.0135,1,0
P10,41522.798425925925,RuntimeBar,1,1,2,1,7740.0108,5930.0083,5400.0075,0,0
P10,41522.798518518517,RuntimeBar,1,1,3,1,7940.0111,6470.009,5950.0083,0,0
P10,41522.798645833333,RuntimeBar,1,2,1,1,10630.0149,9100.0127,7455.0104,1,0
P10,41522.798773148148,RuntimeBar,1,2,2,1,10680.015,5980.0084,5500.0077,0,1
P10,41522.798877314817,RuntimeBar,1,2,3,1,9710.0136,8490.0119,7945.0112,1,0
P10,41522.799074074072,RuntimeBar,1,3,1,3,16805.0235,10395.0146,6405.009,0,0
P10,41522.799166666664,RuntimeBar,1,3,2,3,7435.0104,6230.0087,5680.0079,0,0
P10,41522.79923611111,RuntimeBar,1,3,3,3,6475.0091,5305.0075,4735.0067,0,0
P10,41522.799375000002,RuntimeBar,1,4,1,2,11885.0166,10690.015,8255.0116,0,0
P10,41522.799479166664,RuntimeBar,1,4,2,2,8980.0126,5270.0074,4735.0067,0,0
P10,41522.799560185187,RuntimeBar,1,4,3,2,7000.0098,5670.008,5205.0073,0,0
P10,41522.799664351849,RuntimeBar,1,5,1,2,8820.0123,7790.0109,5605.0078,0,0
P10,41522.799745370372,RuntimeBar,1,5,2,2,7660.0108,6550.0092,6120.0086,0,0
P10,41522.799861111111,RuntimeBar,1,5,3,2,9135.0127,7885.011,4835.0067,0,0
P10,41522.799942129626,RuntimeBar,1,6,1,0,7240.0102,6120.0086,5140.0072,0,0
P10,41522.800046296295,RuntimeBar,1,6,2,0,8920.0125,7040.0099,5565.0078,0,0
P10,41522.800115740742,RuntimeBar,1,6,3,0,6480.009,5220.0073,4400.0061,0,0
P11,41529.736967592595,RuntimeBar,1,1,2,0,11610.0162,9575.0134,8855.0124,0,0
P11,41529.737118055556,RuntimeBar,1,1,3,0,12325.0173,10105.0141,8050.0113,0,0
P11,41529.737280092595,RuntimeBar,1,2,1,1,13875.0574,11780.0545,7695.0487,0,0
P11,41529.737384259257,RuntimeBar,1,2,2,1,9010.0126,7490.0105,6895.0097,0,0
P11,41529.737604166665,RuntimeBar,1,2,3,1,19265.027,9955.014,8420.0118,0,0
P11,41529.738449074073,RuntimeBar,1,3,3,2,17153.1154,15233.1128,14258.1114,0,0
P11,41529.738599537035,RuntimeBar,1,4,1,0,13299.0609,10829.0575,9574.0557,0,0
P11,41529.738738425927,RuntimeBar,1,4,2,0,12253.1011,10278.0983,8848.0963,0,0
P11,41529.738854166666,RuntimeBar,1,4,3,0,9775.0569,7950.0544,7070.0531,0,0
P11,41529.739039351851,RuntimeBar,1,5,1,2,15922.1189,13972.1162,10462.1113,0,0
P11,41529.739166666666,RuntimeBar,1,5,2,2,11175.0157,9145.0128,7890.0111,0,0
P11,41529.739282407405,RuntimeBar,1,5,3,2,9490.0484,7635.0458,6875.0448,0,0
P11,41529.73946759259,RuntimeBar,1,6,1,2,16098.069,14138.0662,10453.0611,0,0
P11,41529.739571759259,RuntimeBar,1,6,2,2,9413.0564,7448.0536,6623.0524,0,0
P11,41529.739675925928,RuntimeBar,1,6,3,2,8572.0595,6917.0572,6332.0564,0,0
P11,41529.740023148152,RuntimeBar,3,1,1,3,18053.0687,14343.0635,7798.0543,0,0
P11,41529.740173611113,RuntimeBar,3,1,2,1,13246.0638,10986.0606,7636.056,0,0
P11,41529.740567129629,RuntimeBar,3,2,1,1,14242.0689,10987.0643,8752.0612,0,0
P11,41529.740752314814,RuntimeBar,3,2,2,2,15663.1147,13748.112,10953.1081,0,0
P11,41529.740925925929,RuntimeBar,3,2,3,0,14678.0766,12423.0734,11378.0719,0,0
P11,41529.741122685184,RuntimeBar,3,3,1,0,17497.0756,15417.0727,14237.0711,0,0
P11,41529.741238425922,RuntimeBar,3,3,2,0,10081.0597,8096.0569,7091.0555,0,0
P11,41529.741354166668,RuntimeBar,3,3,3,0,9746.0597,8041.0573,7091.056,0,0
P11,41529.741805555554,RuntimeBar,3,4,2,2,11160.0636,9325.0611,8060.0593,0,0
P11,41529.742210648146,RuntimeBar,3,5,1,0,11898.0662,9803.0632,8343.0612,0,0
P11,41529.742407407408,RuntimeBar,3,5,2,3,17228.067,13828.0622,9668.0564,0,0
P11,41529.742627314816,RuntimeBar,3,5,3,1,19011.073,11431.0624,8331.058,0,0
P11,41529.742800925924,RuntimeBar,3,6,1,3,14930.0209,12060.0169,8730.0122,0,0
P11,41529.743009259262,RuntimeBar,3,6,2,2,17448.1052,15108.1019,9473.094,0,0
P11,41529.743171296293,RuntimeBar,3,6,3,0,13951.0657,12056.063,7696.0569,0,0
P11,41529.743692129632,RuntimeBar,2,1,2,1,14101.0703,11521.0667,8956.0631,0,0
P11,41529.743888888886,RuntimeBar,2,1,3,1,16525.1166,13345.1121,10295.1079,0,0
P11,41529.744074074071,RuntimeBar,2,2,1,3,16627.0731,14872.0706,7292.06,0,0
P11,41529.744212962964,RuntimeBar,2,2,2,3,11780.0672,9950.0647,9080.0634,0,0
P11,41529.744328703702,RuntimeBar,2,2,3,3,10109.0655,8259.0629,7099.0612,0,0
P11,41529.744560185187,RuntimeBar,2,3,1,3,19442.0756,17297.0726,6412.0574,0,0
P11,41529.744699074072,RuntimeBar,2,3,2,0,12091.0741,9586.0706,8781.0695,0,0
P11,41529.744826388887,RuntimeBar,2,3,3,3,11348.0627,9733.0604,8868.0592,0,0
P11,41529.74496527778,RuntimeBar,2,4,1,0,11381.0634,9711.0611,8426.0593,0,0
P11,41529.745104166665,RuntimeBar,2,4,2,0,12646.0607,10956.0583,8831.0553,0,0
P11,41529.745208333334,RuntimeBar,2,4,3,0,9088.0573,7143.0545,6403.0535,0,0
P11,41529.745347222219,RuntimeBar,2,5,1,3,11188.0504,9628.0482,6878.0444,0,0
P11,41529.745439814818,RuntimeBar,2,5,2,3,8728.0476,7153.0454,6083.0439,0,0
P11,41529.745567129627,RuntimeBar,2,5,3,3,10393.0582,7243.0538,5668.0516,0,0
P11,41529.745671296296,RuntimeBar,2,6,1,0,9136.0561,7576.0539,5891.0516,0,0
P11,41529.745775462965,RuntimeBar,2,6,2,0,9727.0564,7802.0537,7287.053,0,0
P11,41529.745879629627,RuntimeBar,2,6,3,0,8741.0564,7041.054,6126.0527,0,0
P12,13/09/2013 3:34:05 PM,RuntimeBar,1,1,1,0,9595.0134,63514683245102,6680.0093,0,0
P12,13/09/2013 3:34:13 PM,RuntimeBar,1,1,2,0,8875.0125,7385.0104,6630.0093,0,0
P12,13/09/2013 3:34:24 PM,RuntimeBar,1,1,3,0,10340.0144,8525.0119,7780.0109,0,0
P12,13/09/2013 3:34:33 PM,RuntimeBar,1,2,1,1,8910.0125,7735.0108,5575.0078,0,0
P12,13/09/2013 3:34:40 PM,RuntimeBar,1,2,2,1,7630.0107,5765.0081,5200.0073,0,0
P12,13/09/2013 3:34:46 PM,RuntimeBar,1,2,3,1,6115.0085,4880.0068,4355.0061,0,0
P12,13/09/2013 3:34:54 PM,RuntimeBar,1,3,1,0,7275.0102,5755.008,4890.0068,0,0
P12,13/09/2013 3:35:01 PM,RuntimeBar,1,3,2,0,7000.0098,5855.0082,3995.0056,0,0
P12,13/09/2013 3:35:07 PM,RuntimeBar,1,3,3,0,6475.0091,5230.0073,4670.0065,0,0
P12,13/09/2013 3:35:16 PM,RuntimeBar,1,4,1,2,9205.0129,7835.011,4410.0062,0,0
P12,13/09/2013 3:35:22 PM,RuntimeBar,1,4,2,2,5635.0079,4470.0063,3995.0056,0,0
P12,13/09/2013 3:35:28 PM,RuntimeBar,1,4,3,2,5850.0082,4720.0066,4215.0059,0,0
P12,13/09/2013 3:35:37 PM,RuntimeBar,1,5,1,1,9135.0128,7860.011,6185.0087,0,0
P12,13/09/2013 3:35:43 PM,RuntimeBar,1,5,2,1,6405.0089,5265.0073,4720.0066,0,0
P12,13/09/2013 3:35:49 PM,RuntimeBar,1,5,3,1,5635.0079,4500.0063,3995.0056,0,0
P12,13/09/2013 3:35:57 PM,RuntimeBar,1,6,1,2,8190.0115,6790.0095,4270.006,0,0
P12,13/09/2013 3:36:05 PM,RuntimeBar,1,6,2,2,7235.0101,5025.007,4060.0057,0,0
P12,13/09/2013 3:36:11 PM,RuntimeBar,1,6,3,2,6555.0092,4580.0064,4105.0058,0,0
P12,13/09/2013 3:39:27 PM,RuntimeBar,2,1,1,1,11745.0165,63514683567067.5,6265.0088,0,0
P12,13/09/2013 3:39:39 PM,RuntimeBar,2,1,2,3,11980.0168,10245.0144,6945.0098,0,0
P12,13/09/2013 3:39:50 PM,RuntimeBar,2,1,3,1,10960.0153,9705.0136,8425.0118,0,0
P12,13/09/2013 3:39:56 PM,RuntimeBar,2,2,1,0,6580.0092,5285.0074,4685.0066,0,0
P12,13/09/2013 3:40:08 PM,RuntimeBar,2,2,2,0,11615.0163,10400.0146,5980.0084,1,0
P12,13/09/2013 3:40:17 PM,RuntimeBar,2,2,3,2,9140.0128,7940.0112,5575.0078,0,0
P12,13/09/2013 3:40:29 PM,RuntimeBar,2,3,1,1,12135.017,10775.0151,4660.0066,1,0
P12,13/09/2013 3:40:39 PM,RuntimeBar,2,3,2,1,9650.0135,8515.012,7965.0112,1,0
P12,13/09/2013 3:40:46 PM,RuntimeBar,2,3,3,3,7760.0108,6475.009,4060.0057,0,0
P12,13/09/2013 3:40:57 PM,RuntimeBar,2,4,1,1,10805.0152,9680.0136,7135.01,0,0
P12,13/09/2013 3:41:05 PM,RuntimeBar,2,4,2,0,8170.0114,6950.0097,5955.0083,0,0
P12,13/09/2013 3:41:12 PM,RuntimeBar,2,4,3,1,7035.0098,5585.0078,4310.006,0,0
P12,13/09/2013 3:41:21 PM,RuntimeBar,2,5,1,0,8690.0122,7180.01,6265.0088,1,0
